reviewerID,asin,predictRating,T_v,overall,reviewText,filteredReviewText,overall_new
A10KCGSDJJAVRO,B000W3TI6C,1,-1,3,"These versions of many blues and soul standards are all fine, there are a couple of Freddie penned trax as well.  I've read the quibbles in the All Music Guide and thru out the Freddie King reviwes listed below, but I still really like this music.  Yes Leon's destinctive piano often sits on top of the mix, and the strings and backing female voices occationaly over power King's playing and mar and date the arrangements, but it's soooo good, even if it is at the end of the road for Freddie.
.
I'd suggest picking up the 2-disc ""KING OF THE BLUES"".
That CD contains all of these cuts and then some; about 60 in all, in a generous package.  There are only a handful of songs that are not up to par and some that are so good you will wonder why you did not already have King in your blues collection.  For those looking for a blues CD beyond Freddie's vintage 1950's classics, see ""KING OF THE BLUES"".","and soul standards are all fine , there are a couple of Freddie penned trax as well . I have read the quibbles in the All Music Guide but I still really like this music . Yes Leon 's destinctive piano often sits on top of the mix , and backing female voices occationaly over power King 's playing and mar but it is soooo good , even if it is at the end of the road for Freddie . That CD contains all of these cuts and then some ; about 60 in all , in a generous package . that are so good you will wonder",3.000000
A2Y553KXY1BQGE,B00120EDBY,-1,1,4,Fair,Fair,4.000000
A3DIS5O83SQJWW,B00970FKQ8,-1,1,4,"The hook catches in your brain, and before you know it... your galloping down the street. Its probably safe to say that Psy has earned his place next to the Electric Slide, Cotton-Eye Joe, and the Macarena for years to some.",Its probably safe to say,4.000000
A2LHIU2DUUYHJJ,B00UA2NI0C,1,-1,3,"The Chef has been working on this album for years! His last album was 2011. This album which is probably his last, is more radio friendly. Its different from what his fans are accustomed to but its a good listen. A lot of guest appearances by recent rappers as opposed to the clan and old school cats. Ghost drops in on the first track and that's the best one on the album (4 In Da Morning). I think the direction for this album is needed. Its not raw and gritty like his previous work so I think this may appeal to more newcomers and tap into a new market. Good production, short album and a decent body of work. Its time he gets some money. Cop it I say, support some good rap and add to your collection.

#DeathRowRecords","which is probably his last , is more radio friendly . Its different from what his fans are accustomed to but its a good listen . Ghost drops in on the first track and that is the best one on the album ( 4 In Da Morning ) . that is the best one on the album ( 4 In Da Morning ) . and gritty like his previous work so I think this may appeal to more newcomers Good production , short album and a decent body of work . I say , support some good rap",3.000000
A2VC8ACBF12PTN,B0045E7LKE,-1,1,5,"I downloaded this for free, and for the price, this is an enjoyable addition to my collection of Christmas music that I load onto my iPod each Christmas season and delete right after Christmas. If it is still free, definately try it. If you have to pay for it, make sure it meets your tastes in music first.","I downloaded this for free , and for the price , this is an enjoyable addition to my collection of Christmas music and delete right after Christmas . If it is still free , definately try it . If you have to pay for it , make sure it meets your tastes in music first .",5.000000
A114LRC6WGCGT8,B00H2EBJSE,1,-1,3,Download for grand daughter.,Download for grand daughter .,3.000000
A2FX5I9I1SJSLY,B0043ZDFEQ,1,-1,3,"some good songs on this album as well. I purchased this after purchasing his newer album, and found a few songs I had liked previously and didn't know were his. So I bought this one as well.",some good songs on this album as well . and found a few songs I had liked previously So I bought this one as well .,4.000000
A1VQ6M4I3JD0EZ,B00WL9MD6M,-1,1,4,"On its own merits, this album is dope and worth copping, esp. if you're a Wu, Ghost, or Raekwon head. Adrian Younge and Ghost mesh well, and you won't find these kinds of sounds or this sort of narrative concept anywhere else in hip hop. I'm psyched by the level of creativity, originality, and general don't-give-a-f-ness that we're seeing in Wu veterans like Ghost and Inspectah Deck (via Czarface).

As a follow-up to part 1, I think this album falls a little short. Whereas a much broader cast of Wu-Tang players came through and crushed it on part 1, this time Raekwon is the only other Wu-Tang member to drop in. As a result, this album lacks the diversity and energy of the first. Go back to part 1 and listen to Deck and Masta Killa's verses. Listen to U-God just come out of nowhere and spazz out on ""Murder Spree."" Although solid in their own right, none of the Rae and Ghost songs here achieve the same kind of freshness or vitality.","On its own merits , this album is dope and worth copping , esp . if you are a Wu , Ghost , and Ghost mesh well , I am psyched by the level of creativity , originality , that we are seeing in Wu veterans like Ghost As a follow - up to part 1 , I think this album falls a little short . and crushed it on part 1 , this time Raekwon is the only other Wu - Tang member to drop in . As a result , this album lacks the diversity and energy of the first . Listen to YOU - God just come out of nowhere and spazz out on "" Murder Spree . "" and spazz out on "" Murder Spree . "" Although solid in their own right , none of the Rae and Ghost songs here achieve the same kind of freshness or vitality .",4.000000
A3W4D8XOGLWUN5,B001V7K5I8,1,-1,2,"There is honestly no doubt about the fact that there are very few artists that feel like they can hit the right nail on the head. But for Kelly Clarkson, she honestly hasn't been able to make music sound all her own so well. That actually is proof of her latest single, Already Gone, the 3rd single from her latest album All I Ever Wanted isn't really a song that feels like it is original. Actually, if you honestly get a closer listen to the song, it actually sounds a bit too similar in its melody like Beyonce's recent song Halo. I really am not that fully impressed with Kelly's latest, not only that, but it also is a bit dissapointing. It doesn't bring out the heart on other recent songs, like Whitney Houston's elequent I Look To You. I really definitely think Kelly Clarkson should try and find better songs to make her own, than feeling like she is copying someone else.

Song: D 1/2-","There is honestly no doubt about the fact that feel like they can hit the right nail on the head . But for Kelly Clarkson , she honestly has not been able to make music sound all her own so well . that feels like it is original . Actually , if you honestly get a closer listen to the song , it actually sounds a bit too similar in its melody like Beyonce 's recent song Halo . that fully impressed with Kelly 's latest , not only It does not bring out the heart on other recent songs , like Whitney Houston 's elequent I Look To You . I really definitely think Kelly Clarkson should try and find better songs to make her own , than feeling like she is copying someone else .",4.000000
AAH3KOCYCBIQI,B000VZO8QG,-1,1,5,the original version is the best version. i already had this song bought it by mistake i would like to hear the quiet and alternate versions of this songs in their entirety. this song is very quite and requires the turning the volume up to hear the song and down at the end when its very distorted and loud.,the original version is the best version . i already had this song bought it by mistake i would like to hear the quiet when its very distorted and loud .,5.000000
A1L0WWT51V91DP,B00BWGHIHY,1,-1,3,"I really loved this song until I heard this version. Apparently, I have only heard the edited version so I was very disappointed in this one. I thought I was buying the edited version because the other choice was listed as ""explicit"". Maybe I'm old-fashioned but if someone said to me, ""You're the hottest b***h in this place"", I wouldn't take it as a compliment.","I really loved this song until I heard this version . so I was very disappointed in this one . but if someone said to me , "" You are the hottest b***h in this place "" , I would not take it as a compliment .",4.000000
A7KP60L19DRYH,B00123FVMQ,1,-1,3,"Heard this song as a kid, but didn't really like it until hearing it in Pulp Fiction. This is the song that got me to get sound track. Definitely I song to have on your playlist.",but did not really like it until hearing it in Pulp Fiction . Definitely I song to have on your playlist .,4.000000
A2IEPBNFEP5WET,B00IGNXK28,-1,1,4,ok.,ok .,4.000000
A3D0FGOO2JMOM,B001OGPTTQ,1,-1,2,"Good, ""old"" song!  Brings back good memories!","Good , "" old "" song ! Brings back good memories !",2.000000
A1O3PKMZLBRUQN,B001NDLQTW,-1,1,4,"Coming into fame as a comedic actor, Jamie Foxx has expanded his horizons to take on a variety of dramatic roles. As a singer who's taken the opportunity to perform in works such as the musical film 'Dreamgirls', his interests include neo-soul styles as well as club-focused hip-hop and even a bit of new jack swing. This album doesn't just bring him together with collaborators such as Kanye West and T.I., though, but frequently buries his talented voice with a lot of slick production.

Foxx's scattershot approach could've made for a well-rounded album, but it feels more like a mixed bag than anything. Some tracks have a particular appeal to them while others seem more average than anything. ""Blame It"" became a major radio hit at the time of release, although as a pop rap single it's nothing special. Foxx's vocal abilities shine far better in songs such as the Boyz II Men style emotional ballads ""Rainman"" and ""Why"", the two of which alone make the album worth picking up.","Coming into fame as a comedic actor , Jamie Foxx has expanded his horizons to take on a variety of dramatic roles . who is taken the opportunity to perform in works such as the musical film ' Dreamgirls ' , his interests include neo - soul styles as well as club - focused hip - hop but frequently buries his talented voice with a lot of slick production . Foxx 's scattershot approach could have made for a well - rounded album , but it feels more like a mixed bag than anything . Some tracks have a particular appeal to them while others seem more average than anything . "" Blame It "" became a major radio hit at the time of release , although as a pop rap single it is nothing special . Foxx 's vocal abilities shine far better in songs such as the Boyz II Men style emotional ballads "" Rainman "" which alone make the album worth picking up .",4.000000
